,mapName,date,pick_percentage
201,ctf_rotten,2023-01-10,22.22222222222222
202,ctf_seawell,2023-01-10,0.0
203,ctf_snakebite,2023-01-10,11.11111111111111
204,ctf_steel,2023-01-10,3.7037037037037037
205,ctf_tyrus,2023-01-10,0.0
206,ctf_voland,2023-01-10,0.0
207,ctf_wretch,2023-01-10,0.0
208,ctf_x,2023-01-10,3.7037037037037037
209,dm_arena,2023-01-10,0.0
210,ctf_hive,2023-01-11,0.0
211,ctf_hormone,2023-01-11,0.0
212,ctf_huracan,2023-01-11,0.0
213,ctf_lanubya,2023-01-11,2.7777777777777777
214,ctf_limbo,2023-01-11,0.0
215,ctf_newbia,2023-01-11,0.0
216,ctf_rotten,2023-01-11,19.444444444444443
217,ctf_seawell,2023-01-11,0.0
218,ctf_snakebite,2023-01-11,2.7777777777777777
219,ctf_steel,2023-01-11,2.7777777777777777
220,ctf_tyrus,2023-01-11,8.333333333333334
221,ctf_voland,2023-01-11,0.0
222,ctf_wretch,2023-01-11,8.333333333333334
223,ctf_x,2023-01-11,2.7777777777777777
224,dm_arena,2023-01-11,0.0
225,ctf_hive,2023-01-12,0.0
226,ctf_hormone,2023-01-12,0.0
227,ctf_huracan,2023-01-12,0.0
228,ctf_lanubya,2023-01-12,0.0
229,ctf_limbo,2023-01-12,0.0
230,ctf_newbia,2023-01-12,0.0
231,ctf_rotten,2023-01-12,14.285714285714286
232,ctf_seawell,2023-01-12,0.0
233,ctf_snakebite,2023-01-12,4.761904761904762
234,ctf_steel,2023-01-12,4.761904761904762
235,ctf_tyrus,2023-01-12,0.0
236,ctf_voland,2023-01-12,0.0
237,ctf_wretch,2023-01-12,9.523809523809524
238,ctf_x,2023-01-12,4.761904761904762
239,dm_arena,2023-01-12,0.0
240,ctf_hive,2023-01-13,3.225806451612903
241,ctf_hormone,2023-01-13,3.225806451612903
242,ctf_huracan,2023-01-13,0.0
243,ctf_lanubya,2023-01-13,0.0
244,ctf_limbo,2023-01-13,3.225806451612903
245,ctf_newbia,2023-01-13,9.67741935483871
246,ctf_rotten,2023-01-13,6.451612903225806
247,ctf_seawell,2023-01-13,0.0
248,ctf_snakebite,2023-01-13,0.0
249,ctf_steel,2023-01-13,6.451612903225806
250,ctf_tyrus,2023-01-13,6.451612903225806
251,ctf_voland,2023-01-13,3.225806451612903
252,ctf_wretch,2023-01-13,6.451612903225806
253,ctf_x,2023-01-13,0.0
254,dm_arena,2023-01-13,0.0
255,ctf_hive,2023-01-14,4.3478260869565215
256,ctf_hormone,2023-01-14,0.0
257,ctf_huracan,2023-01-14,0.0
258,ctf_lanubya,2023-01-14,0.0
259,ctf_limbo,2023-01-14,0.0
260,ctf_newbia,2023-01-14,0.0
261,ctf_rotten,2023-01-14,17.391304347826086
262,ctf_seawell,2023-01-14,0.0
263,ctf_snakebite,2023-01-14,0.0
264,ctf_steel,2023-01-14,0.0
265,ctf_tyrus,2023-01-14,0.0
266,ctf_voland,2023-01-14,0.0
267,ctf_wretch,2023-01-14,8.695652173913043
268,ctf_x,2023-01-14,0.0
269,dm_arena,2023-01-14,0.0
270,ctf_hive,2023-01-15,3.3333333333333335
271,ctf_hormone,2023-01-15,3.3333333333333335
272,ctf_huracan,2023-01-15,3.3333333333333335
273,ctf_lanubya,2023-01-15,1.6666666666666667
274,ctf_limbo,2023-01-15,1.6666666666666667
275,ctf_newbia,2023-01-15,5.0
276,ctf_rotten,2023-01-15,16.666666666666668
277,ctf_seawell,2023-01-15,0.0
278,ctf_snakebite,2023-01-15,1.6666666666666667
279,ctf_steel,2023-01-15,5.0
280,ctf_tyrus,2023-01-15,6.666666666666667
281,ctf_voland,2023-01-15,0.0
282,ctf_wretch,2023-01-15,3.3333333333333335
283,ctf_x,2023-01-15,3.3333333333333335
284,dm_arena,2023-01-15,0.0
285,ctf_hive,2023-01-16,2.2222222222222223
286,ctf_hormone,2023-01-16,0.0
287,ctf_huracan,2023-01-16,4.444444444444445
288,ctf_lanubya,2023-01-16,0.0
289,ctf_limbo,2023-01-16,2.2222222222222223
290,ctf_newbia,2023-01-16,4.444444444444445
291,ctf_rotten,2023-01-16,11.11111111111111
292,ctf_seawell,2023-01-16,0.0
293,ctf_snakebite,2023-01-16,2.2222222222222223
294,ctf_steel,2023-01-16,6.666666666666667
295,ctf_tyrus,2023-01-16,13.333333333333334
296,ctf_voland,2023-01-16,0.0
297,ctf_wretch,2023-01-16,4.444444444444445
298,ctf_x,2023-01-16,0.0
299,dm_arena,2023-01-16,0.0
300,ctf_hive,2023-01-17,2.1739130434782608
301,ctf_hormone,2023-01-17,2.1739130434782608
302,ctf_huracan,2023-01-17,4.3478260869565215
303,ctf_lanubya,2023-01-17,0.0
304,ctf_limbo,2023-01-17,0.0
305,ctf_newbia,2023-01-17,8.695652173913043
306,ctf_rotten,2023-01-17,8.695652173913043
307,ctf_seawell,2023-01-17,0.0
308,ctf_snakebite,2023-01-17,4.3478260869565215
309,ctf_steel,2023-01-17,6.521739130434782
