,weaponName,date,kills_percentage,kills_percentage_rolling_average
217,Minigun,2023-03-18,0.5877413937867338,0.46246662629307284
218,Minigun,2023-03-19,0.3855050115651503,0.4741369349047216
219,Minigun,2023-03-20,0.29850746268656714,0.4684464614555992
220,Minigun,2023-03-21,0.699181446111869,0.43715331180589245
221,Minigun,2023-03-22,0.37205456800330716,0.4132643403311588
222,Minigun,2023-03-23,2.293202293202293,0.6984852566200362
223,Minigun,2023-03-24,0.9951956074124915,0.804483968966916
224,Minigun,2023-03-25,0.19244647582391147,0.7480132664007985
225,Minigun,2023-03-26,2.416918429003021,1.0382151831776372
226,Minigun,2023-03-27,1.997276441216523,1.280896465824774
227,Minigun,2023-03-28,0.29910269192422734,1.2237423580836821
228,Minigun,2023-03-29,2.781814407307453,1.5679937636985601
229,Minigun,2023-03-30,0.824831777729542,1.3582265472024528
230,Minigun,2023-03-31,0.6931608133086876,1.3150787194733378
231,N/A,2023-03-11,3.253012048192771,
232,N/A,2023-03-12,2.3393589548837914,
233,N/A,2023-03-13,2.3413181756665313,
234,N/A,2023-03-14,2.565223728319487,
235,N/A,2023-03-15,2.552579543411828,2.610298490094882
236,N/A,2023-03-16,2.5080906148867315,2.5932638442268567
237,N/A,2023-03-17,2.5162209210318087,2.5822577123418498
238,N/A,2023-03-18,2.2670025188916876,2.441399208155981
239,N/A,2023-03-19,2.788486250321254,2.505560250361332
240,N/A,2023-03-20,2.319173363949483,2.5023967058303254
241,N/A,2023-03-21,2.06343792633015,2.430713019831849
242,N/A,2023-03-22,3.121124431583299,2.511933718142059
243,N/A,2023-03-23,3.3374283374283373,2.6304105356480028
244,N/A,2023-03-24,2.9169526424159233,2.687657924417162
245,N/A,2023-03-25,3.1031994226605724,2.8071146249555743
246,N/A,2023-03-26,3.7332757876564524,2.942084558860603
247,N/A,2023-03-27,2.9959146618247843,3.0387618871285023
248,N/A,2023-03-28,2.59222333000997,3.114302659082763
249,N/A,2023-03-29,1.86838281087814,2.935339570410597
250,N/A,2023-03-30,3.169090514434556,2.9112913099829143
251,N/A,2023-03-31,1.432532347504621,2.699231267852728
252,RGD5,2023-03-11,14.257028112449799,
253,RGD5,2023-03-12,15.904602764696946,
254,RGD5,2023-03-13,15.428339423467316,
255,RGD5,2023-03-14,16.484477481416704,
256,RGD5,2023-03-15,14.434657558871113,15.301821068180377
257,RGD5,2023-03-16,17.233009708737864,15.623685841606624
258,RGD5,2023-03-17,15.413831302421269,15.593706621723001
259,RGD5,2023-03-18,15.477190036383991,15.768015467999314
260,RGD5,2023-03-19,15.39450012850167,15.69514366282856
261,RGD5,2023-03-20,15.177956371986223,15.65937465547412
262,RGD5,2023-03-21,15.978854024556616,15.587142733065534
263,RGD5,2023-03-22,14.530797850351385,15.60087706041986
264,RGD5,2023-03-23,14.148239148239147,15.160195551777184
265,RGD5,2023-03-24,14.172958133150308,14.98292795616705
266,RGD5,2023-03-25,16.622564349290354,15.146552858010816
267,RGD5,2023-03-26,14.630988347000432,15.037479746367781
268,RGD5,2023-03-27,13.254652746255106,14.762722085549049
269,RGD5,2023-03-28,12.063808574277168,14.203429878366274
270,RGD5,2023-03-29,15.902013701473946,14.399317857098067
271,RGD5,2023-03-30,15.606685478619491,14.607667332866686
272,RGD5,2023-03-31,17.005545286506468,15.012322640488994
273,RPG,2023-03-11,4.176706827309237,
274,RPG,2023-03-12,2.1722618866778065,
275,RPG,2023-03-13,2.0435782920557584,
276,RPG,2023-03-14,3.6875091094592625,
277,RPG,2023-03-15,3.0199532626280785,3.0200018756260283
278,RPG,2023-03-16,3.802588996763754,3.1504330624823162
279,RPG,2023-03-17,4.225352112676056,3.3039929267957078
280,RPG,2023-03-18,3.4144976210467393,3.1951058973296362
281,RPG,2023-03-19,4.510408635312259,3.5291268614202727
282,RPG,2023-03-20,2.571756601607348,3.6045809056419285
283,RPG,2023-03-21,2.899045020463847,3.491943178642583
284,RPG,2023-03-22,2.4596940884663083,3.4119061537623305
285,RPG,2023-03-23,4.238329238329238,3.474154759700256
286,RPG,2023-03-24,2.4708304735758406,3.223508811257368
287,RPG,2023-03-25,5.532836179937455,3.5261286053846135
288,RPG,2023-03-26,4.553301683211049,3.532256183655869
289,RPG,2023-03-27,2.0426690876078077,3.4566722530845064
290,RPG,2023-03-28,0.0,3.0425229644468144
291,RPG,2023-03-29,4.567157982146564,3.343589234972565
292,RPG,2023-03-30,8.313436075537226,3.9257473545737063
293,RPG,2023-03-31,5.129390018484289,4.305541575274913
294,Rheinmetall,2023-03-11,4.096385542168675,
295,Rheinmetall,2023-03-12,3.5698010025824094,
296,Rheinmetall,2023-03-13,0.9338205440519691,
297,Rheinmetall,2023-03-14,3.3231307389593354,
298,Rheinmetall,2023-03-15,0.7549883156570196,2.5356252286838816
299,Rheinmetall,2023-03-16,5.339805825242719,3.0029886614436876
300,Rheinmetall,2023-03-17,0.6804874188953949,2.6712027696510745
301,Rheinmetall,2023-03-18,0.5037783375314862,2.157973168988619
302,Rheinmetall,2023-03-19,0.9509123618607042,1.7838462203140897
303,Rheinmetall,2023-03-20,0.2525832376578645,1.686526605114932
304,Rheinmetall,2023-03-21,1.5688949522510232,1.4359214927280302
305,Rheinmetall,2023-03-22,0.7234394377842084,1.4314145101747715
306,Rheinmetall,2023-03-23,2.5593775593775594,1.0342104721940344
307,Rheinmetall,2023-03-24,3.2944406314344543,1.4076323596996143
308,Rheinmetall,2023-03-25,2.47774837623286,1.6896280795140963
309,Rheinmetall,2023-03-26,2.028485110056107,1.843567043542011
310,Rheinmetall,2023-03-27,0.09078529278256922,1.820453051416969
311,Rheinmetall,2023-03-28,0.0,1.5963252010953943
