,weapon,date,usage,usage percentage
110,Knife,2023-01-12,64.82839982839982,62.299326388275595
111,Knife,2023-01-13,78.6926406926407,62.87657587257206
112,Knife,2023-01-14,55.56693989071038,63.77992286710757
113,Knife,2023-01-15,54.71014492753623,62.52275612081039
114,Knife,2023-01-16,60.497138769670954,61.82498532206766
115,Knife,2023-01-17,56.18655692729766,61.84986434953491
116,Knife,2023-01-18,51.851851851851855,61.166594873161976
117,Knife,2023-01-19,61.609523809523814,61.30549497668164
118,Knife,2023-01-20,50.222007722007724,60.33967228585897
119,Knife,2023-01-21,54.307568438003216,61.80505070775912
120,Knife,2023-01-22,44.616724738675956,62.45693957627187
121,Knife,2023-01-23,50.34482758620688,62.01365463979274
122,Knife,2023-01-24,49.41077441077441,61.41351748602996
123,Knife,2023-01-25,56.591836734693885,61.03061597998767
124,Knife,2023-01-26,44.77987421383648,59.765925045485425
125,Knife,2023-01-27,37.49583333333332,58.210563885273295
126,Knife,2023-01-28,65.14178705189941,57.92737328381424
127,Knife,2023-01-29,34.983498349834974,55.80815610087815
128,Knife,2023-01-30,55.30303030303031,55.33772185995211
129,Knife,2023-01-31,50.72463768115943,54.19737071801648
130,Knife,2023-02-01,54.009009009009006,53.898790774766496
131,Knife,2023-02-02,49.11949685534591,53.15074777604964
132,Knife,2023-02-03,49.04356060606061,51.738886819545826
133,Knife,2023-02-04,47.37463126843659,51.348776885151835
134,Knife,2023-02-05,68.26923076923077,51.99444763951825
135,Knife,2023-02-06,70.76585059635907,52.48343391697959
136,Knife,2023-02-07,69.69966409800435,53.12691521082276
137,Knife,2023-02-08,68.99008674101611,53.943021634116306
138,Knife,2023-02-09,47.0649895178197,53.250424763082776
139,Knife,2023-02-10,40.57692307692307,52.791135018078734
140,Knife,2023-02-11,56.23563218390804,52.882947577407535
141,Knife,2023-02-12,63.073852295409196,53.761858413442454
142,Knife,2023-02-13,58.687943262411345,54.159149636118855
143,Knife,2023-02-14,66.78240740740742,54.98637025500615
144,Knife,2023-02-15,64.84187568157033,55.37922925247645
145,Knife,2023-02-16,59.2534830526097,56.06844872098945
146,Knife,2023-02-17,66.03422619047619,57.42741980942483
147,Knife,2023-02-18,61.66666666666667,57.26193788631851
148,Knife,2023-02-19,67.73049645390071,58.821318748416886
149,Knife,2023-02-20,69.30000000000001,59.48784111493924
150,Makarov,2022-12-06,0.0,
151,Makarov,2022-12-08,0.0,
152,Makarov,2022-12-09,0.0,
153,Makarov,2022-12-10,0.0,
154,Makarov,2022-12-11,2.197802197802198,
155,Makarov,2022-12-12,2.380952380952381,
156,Makarov,2022-12-13,2.6548672566371683,
157,Makarov,2022-12-14,0.0,
158,Makarov,2022-12-15,0.7783882783882784,
159,Makarov,2022-12-16,0.7246376811594202,
160,Makarov,2022-12-17,0.0,
161,Makarov,2022-12-18,1.5306122448979589,
162,Makarov,2022-12-19,0.0,
163,Makarov,2022-12-20,0.0,0.7333757171312432
164,Makarov,2022-12-21,0.0,0.684484002655827
165,Makarov,2022-12-22,8.333333333333334,1.1625370858231712
166,Makarov,2022-12-23,2.796420581655481,1.2586478796956602
167,Makarov,2022-12-24,12.499999999999998,1.8831674419347901
168,Makarov,2022-12-25,0.9157509157509158,1.8322507826619543
169,Makarov,2022-12-26,4.014598540145985,1.9413681705361558
170,Makarov,2022-12-27,4.383202099737533,2.1605282755230326
171,Makarov,2022-12-28,0.5747126436781609,2.0850132454351815
172,Makarov,2022-12-29,0.0,2.0850132454351815
173,Makarov,2022-12-30,3.0769230769230766,2.231533391955328
174,Makarov,2022-12-31,0.0,2.231533391955328
175,Makarov,2023-01-01,2.631578947368421,2.2521894276489576
176,Makarov,2023-01-02,7.894736842105263,2.5147505924657616
177,Makarov,2023-01-04,4.555084745762712,2.735498996545327
178,Makarov,2023-01-05,0.4329004329004329,2.7182246042709344
179,Makarov,2023-01-06,1.0498687664041995,2.7344861585331737
180,Makarov,2023-01-07,2.3437500000000004,2.8516736585331737
181,Makarov,2023-01-08,0.422237860661506,2.796254939321351
182,Makarov,2023-01-09,2.276867030965392,2.9100982908696205
183,Makarov,2023-01-10,0.0,2.9100982908696205
184,Makarov,2023-01-11,0.0,2.9100982908696205
185,Makarov,2023-01-12,4.324324324324325,2.70964784041917
186,Makarov,2023-01-13,0.4502164502164502,2.5923376338472184
187,Makarov,2023-01-14,0.0,1.9673376338472188
188,Makarov,2023-01-15,0.2587991718426501,1.9344900466518051
189,Makarov,2023-01-16,2.575107296137339,1.862515484451373
190,Makarov,2023-01-17,0.0,1.6433553794644962
191,Makarov,2023-01-18,0.0,1.614619747280588
192,Makarov,2023-01-19,0.914285714285714,1.660334032994874
193,Makarov,2023-01-20,1.5444015444015444,1.5837079563687975
194,Makarov,2023-01-21,0.2898550724637681,1.598200709991986
195,Makarov,2023-01-22,1.489132238261158,1.5410783745366228
196,Makarov,2023-01-23,0.718390804597701,1.1822610726612446
197,Makarov,2023-01-24,2.356902356902357,1.2381963719108213
198,Makarov,2023-01-25,1.2244897959183674,1.079596612394424
199,Makarov,2023-01-26,1.7295597484276728,1.1413422940861975
200,Makarov,2023-01-27,0.0,1.091348543305045
201,Makarov,2023-01-28,0.0,0.9797414004479021
202,Makarov,2023-01-29,2.9702970297029703,1.1010775513546385
203,Makarov,2023-01-30,0.0,0.9926553117848579
204,Makarov,2023-01-31,0.0,0.9926553117848579
205,Makarov,2023-02-01,0.0,0.9926553117848579
206,Makarov,2023-02-02,0.0,0.7867351058646521
207,Makarov,2023-02-03,0.0,0.7652962272829162
208,Makarov,2023-02-04,0.331858407079646,0.7810990085724233
209,Makarov,2023-02-05,0.360576923076923,0.7859455681550077
210,Makarov,2023-02-06,0.0,0.6633214111960868
211,Makarov,2023-02-07,0.0,0.6633214111960868
212,Makarov,2023-02-08,0.0,0.6633214111960868
213,Makarov,2023-02-09,0.6289308176100628,0.6497330827829606
214,Makarov,2023-02-10,1.098901098901099,0.6285187758543679
215,Makarov,2023-02-11,0.689655172413793,0.6475568758519881
216,Makarov,2023-02-12,0.29940119760479045,0.5909030167731134
217,Makarov,2023-02-13,2.127659574468085,0.6580110534336079
218,Makarov,2023-02-14,0.0,0.545777607866829
219,Makarov,2023-02-15,0.0,0.48746856996595433
220,Makarov,2023-02-16,4.366812227074237,0.6130520213300765
221,Makarov,2023-02-17,0.4464285714285714,0.6343105247314371
222,Makarov,2023-02-18,0.0,0.6343105247314371
223,Makarov,2023-02-19,0.7092198581560284,0.5266401832292017
224,Makarov,2023-02-20,2.0000000000000004,0.6218782784672969
225,RPG,2022-12-06,23.511450381679392,
226,RPG,2022-12-08,48.4375,
227,RPG,2022-12-09,17.037037037037038,
228,RPG,2022-12-10,30.603448275862068,
229,RPG,2022-12-11,39.56043956043956,
230,RPG,2022-12-12,34.285714285714285,
231,RPG,2022-12-13,34.43952802359882,
232,RPG,2022-12-14,35.55851063829787,
233,RPG,2022-12-15,38.53479853479855,
234,RPG,2022-12-16,41.89671037497124,
235,RPG,2022-12-17,42.857142857142854,
236,RPG,2022-12-18,34.79591836734694,
237,RPG,2022-12-19,32.916666666666664,
238,RPG,2022-12-20,47.70642201834861,35.86723478727885
239,RPG,2022-12-21,67.10526315789474,37.94977001198658
240,RPG,2022-12-22,63.88888888888889,39.57096494179297
241,RPG,2022-12-23,25.805369127516776,38.76122401154143
242,RPG,2022-12-24,49.99999999999999,39.38560045534469
243,RPG,2022-12-25,15.384615384615389,38.12239071477998
244,RPG,2022-12-26,21.532846715328464,37.29291351480741
245,RPG,2022-12-27,39.927821522309706,38.113732071838925
246,RPG,2022-12-28,33.90804597701149,37.91346130541857
247,RPG,2022-12-29,40.76086956521739,37.547907475190826
248,RPG,2022-12-30,27.384615384615383,38.04064930126599
249,RPG,2022-12-31,75.0,40.15477081193922
250,RPG,2023-01-01,65.78947368421052,41.40377243688069
251,RPG,2023-01-02,30.263157894736846,41.21222213254843
252,RPG,2023-01-04,29.5409604519774,41.24997932867989
253,RPG,2023-01-05,28.228715728715734,40.73467518837575
254,RPG,2023-01-06,27.216910386201725,40.00068518893728
255,RPG,2023-01-07,25.00496031746032,39.108076061953156
256,RPG,2023-01-08,20.090702947845806,38.372815290978096
257,RPG,2023-01-09,31.448087431693992,38.299386329229456
258,RPG,2023-01-10,25.327988338192426,37.18046464522165
259,RPG,2023-01-11,37.69035532994924,35.709719253824375
260,RPG,2023-01-12,25.441870441870446,33.78736833147345
261,RPG,2023-01-13,14.992784992784992,33.24673912473686
262,RPG,2023-01-14,31.14754098360656,32.304116173917194
263,RPG,2023-01-15,34.16149068322981,33.24295993884791
264,RPG,2023-01-16,33.92346208869814,33.86249070751639
265,RPG,2023-01-17,39.69821673525377,33.8510104681636
266,RPG,2023-01-18,41.97530864197531,34.254373601411785
267,RPG,2023-01-19,34.61904761904761,33.9472825041033
268,RPG,2023-01-20,32.59652509652509,34.20787798969879
269,RPG,2023-01-21,26.183574879227052,31.767056733660137
270,RPG,2023-01-22,39.07084785133566,30.431125442016402
271,RPG,2023-01-23,47.535919540229884,31.294763524291046
272,RPG,2023-01-24,45.98765432098766,31.99442499080041
273,RPG,2023-01-25,34.156462585034014,32.21421080666025
274,RPG,2023-01-26,49.4811320754717,33.22623063269625
275,RPG,2023-01-27,51.04583333333332,34.36094124922632
276,RPG,2023-01-28,23.35473515248796,34.28235909851335
277,RPG,2023-01-29,37.62376237623763,35.11726669034154
278,RPG,2023-01-30,29.54545454545455,35.02666512433014
279,RPG,2023-01-31,40.09661835748793,35.72993322048707
280,RPG,2023-02-01,41.6554054054054,35.91874512884212
281,RPG,2023-02-02,39.61215932914047,36.59352079014069
282,RPG,2023-02-03,28.437499999999996,37.23374531429379
283,RPG,2023-02-04,27.330383480825958,37.051975909399474
284,RPG,2023-02-05,25.68681318681319,36.64841983814154
285,RPG,2023-02-06,21.826741996233526,36.07238554802418
286,RPG,2023-02-07,23.156490812092475,35.284684313587924
287,RPG,2023-02-08,22.366790582403965,34.35094535837024
288,RPG,2023-02-09,39.51781970649894,34.58422021967745
289,RPG,2023-02-10,47.5,35.293909500795294
290,RPG,2023-02-11,38.44827586206897,35.87794288093063
291,RPG,2023-02-12,29.291417165668662,35.41225570542267
292,RPG,2023-02-13,32.801418439716315,34.71061279587442
293,RPG,2023-02-14,33.217592592592595,34.10251461833179
294,RPG,2023-02-15,31.859323882224643,33.99312706105515
295,RPG,2023-02-16,31.80494905385735,33.1514040600259
296,RPG,2023-02-17,24.769345238095234,31.900142722157415
297,RPG,2023-02-18,37.42424242424242,32.57011925890763
298,RPG,2023-02-19,31.560283687943265,32.28138217851266
299,RPG,2023-02-20,18.033333333333335,31.733185930316413
